application_id,customer_id,application_date,first_name,last_name,age,gender,marital_status,dependents,education,employment_status,employer,years_employed,annual_income,monthly_expenses,existing_debt,credit_score,credit_history_years,num_credit_accounts,num_late_payments,bankruptcies,loan_purpose,loan_amount_requested,loan_term_months,property_ownership,state,debt_to_income_ratio,approved,approval_score,interest_rate_offered,rejection_reason
APP00243,CUST10243,2024-12-21,Kathleen,Martinez,73,Female,Married,2,Some College,Retired,,9,30217.35,1174.05,9392.36,574,4,6,0,0,Personal,31406.52,12,Rent,CA,114.3,False,-1,,Insufficient income
APP00244,CUST10244,2025-06-03,Gary,Harris,42,Male,Married,2,Bachelor's,Full-time,Finance Corp,12,107678.55,4232.57,17408.45,755,24,5,0,0,Vacation,10040.4,48,Rent,TX,7.72,True,97,3.82,
APP00245,CUST10245,2025-07-04,Ashley,Nguyen,73,Female,Married,0,Master's,Full-time,Finance Corp,1,62104.11,3300.52,13157.72,727,3,3,0,0,Home Improvement,28898.02,36,Own,TX,22.57,True,78,7.06,
APP00246,CUST10246,2025-05-21,Michelle,Rodriguez,36,Male,Single,1,Bachelor's,Self-employed,,10,164491.05,7223.97,26975.18,773,18,5,2,0,Home Improvement,10704.75,12,Own,TX,11.97,True,95,5.46,
APP00247,CUST10247,2025-07-02,Betty,Harris,74,Male,Single,0,Bachelor's,Full-time,Government Corp,29,71508.85,3768.03,14314.57,763,4,2,1,0,Home Improvement,17574.06,12,Rent,CA,31.25,True,92,4.67,
APP00248,CUST10248,2024-12-27,Amanda,Flores,61,Other,Married,0,Some College,Full-time,Healthcare Corp,2,57127.38,2254.05,22401.21,744,3,1,1,0,Medical,14195.51,60,Rent,FL,18.04,True,71,6.62,
APP00249,CUST10249,2024-12-09,Patricia,Nguyen,21,Female,Single,0,Doctorate,Self-employed,,2,129440.79,5908.91,11425.26,630,3,5,3,0,Vacation,26264.78,48,Rent,CA,8.01,True,51,19.23,
APP00250,CUST10250,2025-11-07,Dorothy,Williams,75,Female,Single,2,Master's,Full-time,Retail Corp,18,55191.06,3243.65,26960.77,720,17,5,1,0,Auto Loan,64775.2,72,Rent,IL,35.84,True,89,6.84,
APP00251,CUST10251,2025-01-15,Sharon,Hill,57,Female,Single,5,Master's,Retired,,6,25016.57,1232.56,7109.68,640,25,3,1,0,Education,127766.62,120,Own,NY,60.55,False,6,,Employment status
APP00252,CUST10252,2025-04-12,George,Thompson,23,Other,Married,1,Bachelor's,Full-time,Finance Corp,3,48315.46,2888.14,14602.22,702,5,7,0,0,Vacation,38988.75,12,Own,CA,90.77,False,36,,Employment status
APP00253,CUST10253,2024-12-15,Joseph,Torres,44,Other,Married,0,Bachelor's,Full-time,Tech Corp,13,75413.25,2607.58,14058.86,718,6,3,0,0,Home Improvement,19566.58,60,Own,GA,11.4,True,85,8.65,
APP00254,CUST10254,2025-05-18,Nancy,White,48,Female,Married,3,Bachelor's,Part-time,Tech Corp,7,16128.89,655.79,7315.87,543,21,3,2,0,Business,34608.06,180,Rent,CA,29.42,False,37,,High DTI ratio
APP00255,CUST10255,2024-12-22,Edward,Lee,71,Male,Married,4,Bachelor's,Full-time,Healthcare Corp,1,107894.95,3802.11,51517.36,718,1,1,1,0,Business,151001.03,60,Own,NY,43.91,True,53,7.94,
APP00256,CUST10256,2025-10-22,Charles,Taylor,43,Female,Single,0,Master's,Full-time,Healthcare Corp,7,126583.28,5417.83,55311.57,796,22,4,0,0,Personal,42107.2,36,Other,TX,25.65,True,80,4.61,
APP00257,CUST10257,2025-03-23,Michelle,Lee,74,Female,Married,0,Master's,Full-time,Tech Corp,14,92695.01,5363.15,6329.56,570,2,5,4,0,Personal,20092.83,24,Rent,FL,13.11,False,40,,Employment status
APP00258,CUST10258,2025-06-18,Deborah,Robinson,24,Other,Single,2,Bachelor's,Full-time,Government Corp,2,40013.76,1805.13,11599.53,608,6,3,0,0,Auto Loan,65265.6,72,Own,IL,36.85,False,47,,Low credit score
APP00259,CUST10259,2025-07-07,Melissa,Harris,32,Male,Single,1,High School,Part-time,Finance Corp,0,24664.31,1077.65,12091.14,609,13,3,2,0,Business,94076.93,120,Own,AZ,54.48,False,16,,Incomplete application
APP00260,CUST10260,2025-03-15,Laura,Ramirez,27,Female,Married,0,Doctorate,Full-time,Tech Corp,5,63058.84,2538.21,31260.7,641,9,2,3,0,Vacation,42465.21,36,Other,FL,38.97,True,50,15.41,
APP00261,CUST10261,2025-03-13,Ronald,Jones,57,Female,Single,2,Doctorate,Full-time,Tech Corp,5,74756.53,4763.75,1003.81,680,17,2,0,0,Home Improvement,37125.48,48,Rent,FL,12.86,True,72,11.75,
APP00262,CUST10262,2025-02-12,George,Rodriguez,58,Other,Married,0,Bachelor's,Self-employed,,0,161920.83,7394.24,49934.08,803,15,1,0,0,Medical,24803.74,48,Rent,CA,14.11,True,89,3.59,
APP00263,CUST10263,2025-05-10,John,Moore,73,Male,Married,0,High School,Full-time,Healthcare Corp,4,102991.39,3663.29,47523.6,675,11,7,1,0,Home Improvement,31740.67,48,Own,AZ,23.09,True,76,11.06,
APP00264,CUST10264,2025-08-31,Lisa,Wilson,55,Female,Married,0,Some College,Unemployed,,0,1067.16,45.87,494.8,572,25,4,1,0,Auto Loan,62674.56,60,Rent,TX,1190.06,False,-5,,Too many recent inquiries
APP00265,CUST10265,2025-11-25,Kimberly,Martinez,64,Other,Married,1,Some College,Unemployed,,0,12599.21,800.96,169.8,651,10,7,0,0,Home Improvement,24726.41,12,Other,WA,196.7,False,11,,High DTI ratio
APP00266,CUST10266,2025-06-28,Steven,Martinez,25,Other,Married,0,Bachelor's,Retired,,0,33671.84,1295.16,3889.02,649,7,3,2,0,Personal,9505.01,48,Own,MI,10.91,False,29,,Employment status
APP00267,CUST10267,2025-09-21,Andrew,Hernandez,19,Other,Married,0,High School,Part-time,Manufacturing Corp,0,27143.39,1809.47,12608.32,673,1,2,2,0,Vacation,24620.77,12,Rent,FL,106.19,False,32,,Too many recent inquiries
APP00268,CUST10268,2025-11-09,Betty,Taylor,32,Other,Divorced,2,Master's,Full-time,Manufacturing Corp,14,59133.05,3664.09,10403.69,758,14,2,0,0,Home Improvement,48946.7,12,Own,MI,88.64,True,75,4.27,
APP00269,CUST10269,2025-04-21,Sharon,Davis,41,Other,Single,0,Bachelor's,Self-employed,,20,52541.96,2484.25,15939.12,844,16,8,0,0,Medical,12899.34,36,Rent,CA,18.3,True,92,4.71,
APP00270,CUST10270,2025-09-17,Thomas,Robinson,33,Female,Married,2,Some College,Student,,0,23043.45,1511.78,1444.85,598,15,5,3,0,Debt Consolidation,37692.74,12,Own,TX,165.66,False,-3,,Employment status
APP00271,CUST10271,2025-02-25,Jeffrey,Jackson,18,Female,Single,1,Bachelor's,Full-time,Government Corp,0,32935.14,1901.3,15801.48,776,0,3,1,0,Education,129275.96,180,Rent,MI,42.16,True,64,5.45,
APP00272,CUST10272,2025-11-29,Gary,Allen,45,Female,Married,1,High School,Part-time,Government Corp,27,22188.24,992.18,4667.26,551,15,3,3,0,Medical,43775.56,60,Own,IL,46.47,False,2,,Too many recent inquiries
APP00273,CUST10273,2025-11-12,Donald,Scott,37,Other,Divorced,1,Master's,Full-time,Manufacturing Corp,1,110068.56,6369.57,43349.18,717,14,5,2,0,Auto Loan,27713.53,60,Own,NY,18.16,True,76,6.94,
APP00274,CUST10274,2025-01-10,Jacob,Robinson,66,Other,Single,3,Master's,Retired,,25,46049.38,2378.0,17916.99,683,22,10,0,0,Debt Consolidation,29325.74,60,Own,AZ,25.71,False,39,,Low credit score
APP00275,CUST10275,2025-07-30,Michelle,Jones,38,Other,Married,1,Some College,Full-time,Manufacturing Corp,14,89673.25,4139.75,23858.8,675,1,4,0,0,Medical,12542.82,12,Rent,TX,22.86,True,67,13.31,
APP00276,CUST10276,2025-04-13,David,Clark,61,Other,Single,1,Bachelor's,Part-time,Tech Corp,12,34058.86,1796.86,333.11,610,24,5,2,0,Auto Loan,50501.85,36,Rent,CA,49.75,False,29,,Too many recent inquiries
APP00277,CUST10277,2024-12-20,Ronald,Garcia,39,Female,Single,0,Bachelor's,Full-time,Finance Corp,12,65398.43,3619.45,8117.21,566,10,7,3,0,Home Improvement,18187.07,12,Rent,TX,31.95,True,60,20.18,
APP00278,CUST10278,2025-01-29,Michelle,Garcia,73,Other,Single,2,Bachelor's,Full-time,Healthcare Corp,22,50006.63,2600.26,17958.52,669,15,6,0,0,Auto Loan,22625.43,48,Rent,MI,23.28,True,64,9.25,
APP00279,CUST10279,2024-12-16,Melissa,Wright,22,Female,Married,0,Bachelor's,Full-time,Retail Corp,3,45088.5,2014.51,9066.94,728,4,6,0,0,Business,39508.6,180,Rent,CA,12.54,True,67,7.23,
APP00280,CUST10280,2025-02-05,Stephanie,King,62,Other,Divorced,2,Master's,Full-time,Retail Corp,28,54217.34,3292.43,18055.06,678,9,2,0,0,Debt Consolidation,24466.73,24,Rent,FL,33.66,True,62,11.49,
APP00281,CUST10281,2025-09-19,John,Flores,64,Female,Married,1,Some College,Full-time,Healthcare Corp,23,85103.33,4685.36,41829.17,707,25,2,1,0,Medical,47174.49,60,Rent,FL,27.47,True,90,8.16,
APP00282,CUST10282,2025-10-01,Nancy,Taylor,48,Female,Single,2,Bachelor's,Full-time,Tech Corp,15,128861.84,5426.15,5128.73,766,19,4,0,0,Medical,43099.27,12,Rent,CA,34.77,True,80,3.69,
APP00283,CUST10283,2025-04-30,Elizabeth,Johnson,52,Male,Married,2,Some College,Unemployed,,0,6946.56,329.03,534.48,492,1,3,2,0,Business,183401.35,120,Rent,CO,266.58,False,-2,,Too many recent inquiries
APP00284,CUST10284,2025-03-07,Joshua,Garcia,57,Other,Married,1,Some College,Full-time,Tech Corp,27,103720.85,4312.42,40984.8,671,25,3,2,0,Home Improvement,41859.19,60,Own,MA,21.24,True,72,13.72,
APP00285,CUST10285,2025-01-07,Jason,Nguyen,66,Male,Single,1,High School,Self-employed,,28,163417.63,10061.46,47234.67,752,18,3,0,0,Medical,43223.58,36,Other,MA,18.45,True,90,5.02,
APP00286,CUST10286,2025-01-29,Robert,White,60,Male,Single,2,Bachelor's,Unemployed,,0,5571.97,370.16,1042.75,641,13,5,5,0,Medical,44241.24,12,Rent,IL,800.23,False,16,,Incomplete application
APP00287,CUST10287,2025-09-08,Patricia,Thomas,35,Male,Divorced,1,High School,Self-employed,,17,38808.77,2321.47,10730.34,686,17,7,1,0,Home Purchase,523596.97,180,Rent,CA,99.16,False,43,,Low credit score
APP00288,CUST10288,2025-02-18,Stephanie,Sanchez,51,Male,Married,0,Some College,Self-employed,,24,195087.7,11636.97,79111.11,736,19,3,0,0,Home Purchase,695320.38,300,Own,CO,27.77,True,81,8.97,
APP00289,CUST10289,2025-02-25,Brian,Lewis,60,Female,Married,2,Master's,Full-time,Healthcare Corp,24,65821.92,3244.48,7600.29,650,11,5,0,0,Medical,17867.77,36,Own,TX,12.9,True,60,13.04,
APP00290,CUST10290,2025-02-23,David,Walker,56,Male,Married,1,Bachelor's,Full-time,Healthcare Corp,7,67549.27,3114.8,14808.42,552,6,2,2,0,Debt Consolidation,48975.96,12,Rent,MI,79.81,False,34,,High DTI ratio
APP00291,CUST10291,2025-10-16,Michelle,Thompson,31,Other,Single,1,Some College,Full-time,Healthcare Corp,13,69483.52,2537.84,25174.6,742,13,8,0,0,Vacation,42283.62,12,Own,FL,72.93,False,49,,Too many recent inquiries
APP00292,CUST10292,2025-02-08,Joseph,Johnson,34,Female,Married,1,Bachelor's,Self-employed,,6,94453.72,5153.78,13734.83,654,16,6,1,0,Vacation,22697.32,48,Rent,NY,10.85,True,72,10.88,
APP00293,CUST10293,2025-01-10,Rebecca,Martin,61,Female,Married,3,Some College,Unemployed,,0,1999.64,107.49,68.94,529,14,4,1,0,Personal,15749.27,48,Own,CA,198.05,False,-2,,Employment status
APP00294,CUST10294,2025-08-07,Carol,Brown,47,Female,Married,0,Some College,Full-time,Manufacturing Corp,13,96825.65,4840.44,31847.06,692,1,7,1,0,Medical,13664.41,24,Rent,CO,18.02,True,67,12.8,
APP00295,CUST10295,2025-05-30,Susan,Clark,33,Male,Married,1,Bachelor's,Full-time,Government Corp,8,44294.12,2902.49,8349.12,694,12,7,0,0,Debt Consolidation,45364.93,36,Own,CA,40.42,False,43,,Incomplete application
APP00296,CUST10296,2025-03-13,Sandra,Flores,71,Other,Single,1,Some College,Full-time,Finance Corp,19,109565.24,4755.43,4422.33,846,1,4,1,0,Home Improvement,40311.46,48,Rent,CA,10.54,True,91,5.21,
APP00297,CUST10297,2025-06-04,Gary,Lopez,64,Male,Single,1,Bachelor's,Retired,,3,37764.11,1467.95,15185.41,608,4,4,2,0,Medical,34693.32,12,Own,MA,105.27,False,16,,Too many recent inquiries
APP00298,CUST10298,2025-01-07,Richard,Jones,25,Other,Married,0,Bachelor's,Retired,,3,38204.06,2095.09,7127.04,458,7,6,2,0,Home Improvement,25878.31,60,Other,MI,19.77,False,34,,Employment status
APP00299,CUST10299,2025-04-01,Susan,Smith,52,Female,Married,2,Bachelor's,Full-time,Retail Corp,8,101730.28,5825.62,29011.21,610,13,6,3,0,Medical,34751.34,24,Rent,CA,26.59,True,51,19.8,
APP00300,CUST10300,2025-04-02,Matthew,Lewis,45,Male,Single,1,Some College,Full-time,Finance Corp,12,77508.28,2803.16,31069.88,640,23,5,4,0,Auto Loan,69535.16,72,Rent,NY,28.31,True,51,21.85,
APP00301,CUST10301,2025-01-23,Jessica,White,20,Other,Single,1,Some College,Full-time,Retail Corp,1,30902.5,1357.25,2956.1,658,2,5,3,0,Business,37383.13,120,Other,TX,15.29,True,57,10.18,
APP00302,CUST10302,2025-07-02,Elizabeth,Lopez,70,Male,Married,1,High School,Full-time,Retail Corp,10,105148.25,4562.47,29105.33,687,17,4,1,0,Vacation,36651.32,24,Rent,AZ,26.66,True,62,10.26,
APP00303,CUST10303,2025-04-23,Michael,Johnson,27,Other,Single,0,Bachelor's,Full-time,Retail Corp,1,77198.33,3609.49,3308.15,645,9,3,1,0,Vacation,33237.11,48,Rent,AZ,12.19,True,66,21.14,
APP00304,CUST10304,2025-04-19,Kimberly,Walker,25,Other,Divorced,0,Some College,Part-time,Government Corp,6,25773.32,1187.88,12261.07,526,1,2,1,0,Medical,49302.31,24,Own,IL,111.5,False,3,,High DTI ratio
APP00305,CUST10305,2025-03-20,Betty,Robinson,42,Male,Divorced,2,High School,Full-time,Finance Corp,12,125042.14,6811.48,18180.58,605,5,7,1,0,Home Improvement,43622.13,60,Own,TX,11.82,True,62,18.95,
APP00306,CUST10306,2024-12-15,Kenneth,Gonzalez,58,Other,Single,0,Doctorate,Full-time,Healthcare Corp,15,73034.23,2812.11,33884.65,638,4,3,5,0,Personal,20297.65,48,Rent,PA,22.41,True,67,14.7,
APP00307,CUST10307,2024-12-30,James,Lee,20,Male,Divorced,3,Bachelor's,Full-time,Government Corp,2,25399.53,1615.92,12503.74,528,2,5,0,0,Home Improvement,10779.46,24,Own,NY,37.63,False,29,,Incomplete application
APP00308,CUST10308,2025-08-28,Mark,Williams,69,Other,Married,2,Bachelor's,Full-time,Healthcare Corp,1,59841.44,3759.78,6086.09,606,23,3,2,0,Education,28878.09,60,Rent,MA,13.04,True,67,16.28,
APP00309,CUST10309,2025-09-23,Charles,Miller,56,Male,Single,1,Bachelor's,Full-time,Retail Corp,19,104720.61,3599.59,49154.0,634,19,3,0,0,Education,57395.94,84,Rent,IL,23.48,True,57,17.51,
APP00310,CUST10310,2025-10-04,Nancy,Anderson,57,Female,Married,1,Bachelor's,Retired,,3,51962.95,3410.65,7684.05,679,16,5,1,0,Personal,38134.57,12,Own,PA,78.32,False,33,,High DTI ratio
APP00311,CUST10311,2025-04-23,Kimberly,Sanchez,36,Female,Married,1,Doctorate,Full-time,Government Corp,1,134223.48,5878.3,3242.7,791,17,6,0,0,Personal,49280.59,60,Rent,TX,8.15,True,90,5.44,
APP00312,CUST10312,2025-05-08,Stephanie,Wilson,50,Female,Single,0,Master's,Full-time,Manufacturing Corp,26,99936.8,3728.33,40357.34,672,5,4,0,0,Debt Consolidation,28247.21,48,Own,CA,20.53,True,76,12.9,
APP00313,CUST10313,2025-04-24,Jacob,Miller,62,Other,Divorced,2,Bachelor's,Self-employed,,28,30697.45,1652.68,14034.78,576,8,4,0,0,Education,77242.16,120,Rent,MA,40.4,False,25,,Incomplete application
APP00314,CUST10314,2025-01-12,Barbara,Wright,68,Other,Single,2,High School,Self-employed,,7,109291.47,5781.36,1909.67,490,12,4,2,0,Home Improvement,46991.35,12,Rent,WA,43.58,False,29,,Insufficient income
APP00315,CUST10315,2025-07-21,Daniel,Gonzalez,54,Male,Married,0,Some College,Full-time,Government Corp,13,71289.31,2574.07,13287.58,726,20,5,1,0,Auto Loan,34334.14,48,Rent,FL,18.25,True,72,8.12,
APP00316,CUST10316,2025-10-25,Brian,Robinson,43,Male,Married,1,Bachelor's,Retired,,23,39663.89,2481.6,2835.18,652,14,4,0,0,Personal,30863.73,24,Other,MI,41.29,False,37,,Incomplete application
APP00317,CUST10317,2025-11-16,Charles,Perez,49,Female,Married,2,Some College,Self-employed,,15,125757.04,6471.19,43600.76,788,6,2,0,0,Medical,26345.16,12,Rent,IL,32.51,True,84,4.67,
APP00318,CUST10318,2025-03-18,Barbara,Moore,74,Other,Single,1,Some College,Self-employed,,3,125370.86,4840.39,32851.98,661,19,5,0,0,Auto Loan,45740.3,60,Rent,CA,16.03,True,73,9.66,
APP00319,CUST10319,2025-06-09,Gary,Flores,51,Other,Single,1,Some College,Part-time,Retail Corp,12,33033.77,2081.06,11696.69,615,14,1,5,0,Education,195618.86,60,Other,TX,130.24,False,10,,Too many recent inquiries
APP00320,CUST10320,2025-02-24,Joseph,Young,24,Other,Married,0,Master's,Full-time,Healthcare Corp,2,48628.14,1792.7,17833.39,667,6,1,2,0,Home Improvement,47533.86,48,Rent,FL,36.66,False,44,,Too many recent inquiries
APP00321,CUST10321,2025-07-07,Andrew,Martin,35,Other,Single,1,Some College,Full-time,Healthcare Corp,2,126413.51,4855.11,17035.8,654,13,5,0,0,Personal,20327.83,48,Own,CA,8.51,True,75,13.18,
APP00322,CUST10322,2025-01-12,Jennifer,Martin,56,Female,Single,1,Master's,Full-time,Manufacturing Corp,5,72816.42,3504.07,16041.14,719,5,4,0,0,Vacation,47463.76,48,Own,PA,23.64,True,86,6.44,
APP00323,CUST10323,2025-10-21,Andrew,Jackson,39,Other,Married,1,Master's,Part-time,Healthcare Corp,0,34388.71,2177.41,3617.83,704,4,2,1,0,Home Improvement,28184.96,60,Rent,CO,19.9,True,54,6.5,
APP00324,CUST10324,2025-03-28,Donna,Brown,46,Other,Single,0,Master's,Full-time,Government Corp,28,113555.44,5959.17,3360.27,658,20,5,1,0,Vacation,15419.27,60,Own,MI,3.7,True,64,11.36,
APP00325,CUST10325,2025-02-19,Kenneth,Lee,62,Other,Married,1,Master's,Full-time,Retail Corp,23,89816.79,3442.17,22479.27,690,3,1,0,0,Education,126801.67,60,Rent,CO,36.58,True,68,9.72,
APP00326,CUST10326,2025-03-30,Stephanie,Martin,59,Male,Married,2,Some College,Full-time,Healthcare Corp,2,105320.93,4214.5,26507.32,736,18,5,0,0,Business,32913.44,120,Rent,TX,11.51,True,72,7.34,
APP00327,CUST10327,2025-03-26,Ashley,Lopez,29,Other,Married,1,Master's,Full-time,Healthcare Corp,7,42742.3,2011.26,15818.97,625,6,4,3,0,Auto Loan,44669.62,60,Own,NY,33.24,True,53,20.56,
APP00328,CUST10328,2025-01-08,Ashley,Lopez,73,Female,Single,1,Some College,Full-time,Finance Corp,17,90228.12,5222.73,6794.1,729,3,1,1,0,Debt Consolidation,44674.61,24,Own,FL,27.27,True,73,8.05,
APP00329,CUST10329,2025-02-27,Kathleen,Ramirez,31,Other,Married,0,High School,Full-time,Healthcare Corp,10,67607.7,2914.72,2202.97,638,4,3,3,0,Auto Loan,25615.73,60,Rent,MI,8.66,True,61,18.02,
APP00330,CUST10330,2025-02-05,Emily,Gonzalez,54,Female,Married,3,Bachelor's,Full-time,Retail Corp,28,118942.61,4443.91,10649.43,778,17,5,0,0,Home Improvement,7643.39,24,Own,TX,6.2,True,83,4.62,
APP00331,CUST10331,2025-06-05,Edward,Martin,46,Female,Married,2,Bachelor's,Full-time,Government Corp,1,142384.74,9483.14,28683.47,605,22,3,3,0,Business,76891.07,60,Own,NY,17.52,True,57,19.29,
APP00332,CUST10332,2025-03-31,Richard,Allen,75,Other,Single,2,High School,Full-time,Government Corp,24,83940.31,5290.01,4114.39,720,10,3,3,0,Home Improvement,37168.36,24,Own,NY,23.77,True,90,8.96,
APP00333,CUST10333,2025-07-22,Cynthia,Lewis,41,Other,Single,0,High School,Self-employed,,11,195793.86,7396.89,48062.81,701,23,4,1,0,Education,44924.59,120,Rent,GA,10.48,True,71,8.84,
APP00334,CUST10334,2025-09-08,Amanda,White,65,Male,Married,1,Bachelor's,Part-time,Retail Corp,24,26950.39,1030.82,10603.86,599,18,4,3,0,Medical,6302.81,12,Own,NY,36.5,False,24,,Insufficient income
APP00335,CUST10335,2025-06-12,Mary,King,65,Female,Married,3,Bachelor's,Full-time,Government Corp,16,95231.93,5942.29,28521.36,666,11,1,0,0,Business,134297.88,84,Rent,WA,30.13,True,70,13.15,
APP00336,CUST10336,2025-05-08,Michelle,Wright,18,Other,Single,0,Doctorate,Full-time,Tech Corp,0,47833.45,2234.04,16134.34,550,0,2,3,0,Debt Consolidation,9273.54,48,Rent,FL,16.09,False,45,,Low credit score
APP00337,CUST10337,2025-02-23,Matthew,Martinez,33,Female,Single,1,Some College,Full-time,Manufacturing Corp,4,71018.08,4277.54,30565.34,652,3,6,0,0,Medical,34182.7,60,Own,CA,23.97,True,71,11.73,
APP00338,CUST10338,2025-09-29,Barbara,Smith,39,Other,Single,2,Bachelor's,Part-time,Manufacturing Corp,11,17035.45,754.37,6970.36,578,2,4,3,0,Medical,5741.0,36,Own,NY,24.87,False,27,,High DTI ratio
APP00339,CUST10339,2025-03-08,Laura,Thomas,30,Other,Single,3,Some College,Full-time,Healthcare Corp,2,53955.99,3404.93,24947.57,626,10,3,5,0,Business,60555.81,180,Own,MA,22.89,True,57,19.9,
APP00340,CUST10340,2025-10-06,Edward,Davis,30,Other,Single,0,Bachelor's,Full-time,Retail Corp,10,49014.64,2617.37,18760.11,627,12,1,4,0,Personal,45740.02,36,Rent,TX,43.86,False,24,,High DTI ratio
APP00341,CUST10341,2025-01-25,Jason,Clark,54,Male,Married,1,High School,Full-time,Finance Corp,25,64175.01,3576.88,13909.14,616,22,4,2,0,Business,180038.83,120,Own,CO,35.28,True,65,18.68,
APP00342,CUST10342,2024-12-21,Charles,Davis,44,Male,Single,3,Bachelor's,Self-employed,,19,88693.06,5581.16,10590.16,620,3,1,2,0,Home Improvement,30515.18,60,Rent,FL,10.86,True,63,14.71,
APP00343,CUST10343,2025-03-03,Emily,Jackson,42,Female,Married,0,High School,Full-time,Tech Corp,1,149739.71,5827.67,65625.2,680,10,2,2,0,Business,48557.87,180,Rent,CO,16.77,True,61,13.4,
APP00344,CUST10344,2025-07-19,William,Lewis,29,Male,Married,1,Master's,Full-time,Government Corp,11,47633.11,3087.55,17879.0,609,7,4,2,0,Education,66570.12,180,Own,TX,21.83,True,53,16.34,
APP00345,CUST10345,2025-01-29,Joseph,Martin,40,Other,Married,3,Master's,Self-employed,,13,115523.67,6003.27,39916.48,620,4,5,3,0,Auto Loan,39380.35,72,Own,NY,17.2,True,63,20.1,
APP00346,CUST10346,2025-07-03,Jason,Garcia,67,Female,Married,2,Master's,Full-time,Government Corp,8,98846.35,5901.84,41121.09,712,2,1,2,0,Personal,23191.48,36,Own,TX,21.69,True,78,8.05,
APP00347,CUST10347,2025-02-12,Donald,Anderson,57,Male,Married,1,Bachelor's,Full-time,Manufacturing Corp,18,60039.33,3358.55,29249.04,722,2,2,0,0,Personal,5905.16,24,Rent,PA,21.16,True,89,6.58,
APP00348,CUST10348,2025-05-16,James,Moore,58,Other,Single,0,Master's,Full-time,Healthcare Corp,28,88401.39,5798.59,8398.9,594,13,1,1,0,Medical,6533.15,12,Rent,TX,10.56,False,44,,Employment status
APP00349,CUST10349,2025-07-17,David,Flores,72,Other,Single,0,High School,Self-employed,,27,144360.04,8085.44,70242.49,688,20,3,0,0,Home Purchase,211902.55,360,Rent,CA,21.11,True,80,13.99,
APP00350,CUST10350,2025-06-13,George,Perez,64,Female,Divorced,3,Bachelor's,Full-time,Retail Corp,27,110058.85,5032.63,34731.58,802,23,4,0,0,Medical,25120.33,12,Rent,CA,33.34,True,93,4.55,
APP00351,CUST10351,2025-01-29,Carol,Sanchez,35,Female,Married,2,Some College,Full-time,Retail Corp,16,104327.16,5904.18,40993.7,695,4,3,2,0,Home Purchase,790987.56,180,Rent,CA,63.64,True,53,12.67,
APP00352,CUST10352,2025-09-26,Barbara,Johnson,51,Male,Married,0,Bachelor's,Full-time,Finance Corp,15,89432.5,4764.33,41617.04,700,25,2,0,0,Auto Loan,34477.36,48,Own,WA,25.15,True,72,8.26,
APP00353,CUST10353,2025-08-28,James,Torres,55,Other,Single,1,Master's,Retired,,8,30138.77,2007.56,13007.06,629,3,5,2,0,Personal,9102.38,48,Rent,TX,21.94,False,25,,Too many recent inquiries
APP00354,CUST10354,2025-01-21,Donald,Johnson,44,Other,Married,1,Master's,Self-employed,,24,130346.03,4598.12,40076.12,800,4,4,2,0,Home Improvement,33567.02,36,Rent,MI,18.83,True,98,4.83,
APP00355,CUST10355,2025-07-22,Matthew,Hernandez,63,Female,Married,0,High School,Self-employed,,25,50223.84,3106.66,8484.45,528,12,4,0,0,Auto Loan,77874.01,72,Own,CA,31.47,True,55,18.25,
APP00356,CUST10356,2025-07-05,Thomas,Walker,39,Female,Single,2,Bachelor's,Full-time,Manufacturing Corp,4,81890.54,3314.32,22734.25,680,20,4,1,0,Personal,20123.37,36,Own,CA,17.45,True,75,13.67,
APP00357,CUST10357,2025-08-20,Karen,Lewis,19,Other,Single,0,Bachelor's,Part-time,Retail Corp,1,34100.71,1302.09,5858.04,499,1,2,1,0,Education,35502.54,180,Rent,CO,12.67,False,21,,Low credit score
APP00358,CUST10358,2025-08-03,Donna,Martin,31,Other,Single,0,Master's,Self-employed,,8,194239.08,8085.69,30094.7,800,13,1,0,0,Personal,39517.26,60,Own,CA,9.23,True,92,3.65,
APP00359,CUST10359,2025-01-15,Paul,Ramirez,32,Male,Single,1,High School,Full-time,Healthcare Corp,7,57715.79,2727.31,16592.78,662,4,2,2,0,Auto Loan,23288.94,60,Rent,NY,17.65,True,69,13.63,
APP00360,CUST10360,2025-03-08,Mary,Clark,36,Other,Married,1,High School,Full-time,Finance Corp,13,73873.13,3022.16,31222.67,703,18,4,2,0,Vacation,40052.07,24,Rent,FL,41.2,True,65,8.18,
APP00361,CUST10361,2025-11-11,Patricia,Scott,57,Other,Married,0,Bachelor's,Part-time,Manufacturing Corp,8,17484.12,673.07,478.04,561,7,4,1,0,Debt Consolidation,42733.85,12,Own,FL,245.33,False,-2,,Insufficient income
APP00362,CUST10362,2025-02-09,Brian,Hernandez,45,Male,Married,0,High School,Part-time,Manufacturing Corp,8,17021.78,577.82,377.68,533,21,3,1,0,Home Purchase,564177.9,360,Own,CA,111.22,False,14,,Low credit score
APP00363,CUST10363,2025-11-15,Daniel,Anderson,72,Other,Widowed,0,Master's,Part-time,Government Corp,14,28688.29,989.24,4450.59,607,10,7,2,0,Auto Loan,75247.2,60,Rent,AZ,57.63,False,14,,High DTI ratio
APP00364,CUST10364,2025-12-03,Susan,Taylor,55,Female,Married,1,High School,Self-employed,,14,139638.58,6593.69,59445.26,704,17,7,1,0,Personal,16987.2,60,Own,CA,16.62,True,80,8.8,
